id_fakta,id_waktu,id_kecamatan,id_tanah,id_komoditas,id_pupuk,Temperature,Humidity,Moisture,Nitrogen,Potassium,Phosphorus
6533,69,1,5,11,1,27.86,65.21,33.52,9,18,11
6534,1082,3,4,11,7,23.48,62.95,44.68,40,3,1
6535,697,4,2,7,7,25.76,59.69,42.9,9,9,25
6536,479,1,5,11,2,34.01,66.76,38.99,43,0,4
6537,820,2,2,11,4,28.1,63.12,59.22,41,2,1
6538,1194,4,5,4,6,36.54,59.79,31.06,17,4,19
6539,147,2,1,8,7,36.4,64.47,41.6,11,3,6
6540,1016,3,1,2,5,29.53,62.5,21.78,36,0,0
6541,609,2,2,11,2,26.54,60.09,68.52,8,3,9
6542,446,4,1,1,6,34.58,71.62,47.49,0,12,30
6543,221,3,5,9,3,31.48,62.41,24.55,14,0,34
6544,95,4,1,1,3,34.25,73.85,41.28,10,22,18
6545,262,2,3,6,4,25.08,62.43,46.48,22,1,21
6546,897,4,5,8,5,28.44,55.65,65.23,38,2,0
6547,1094,3,4,2,5,25.89,50.14,30.58,33,0,1
6548,219,2,1,5,3,32.12,77.32,23.3,7,3,37
6549,92,2,2,1,5,34.41,61.06,44.38,1,6,29
6550,127,1,1,7,1,34.19,62.08,20.0,8,6,27
6551,80,1,5,7,3,38.22,57.94,50.07,6,0,12
6552,983,4,3,3,4,27.87,55.62,31.24,12,0,42
6553,916,1,5,10,5,27.56,65.73,22.89,3,12,17
6554,486,1,5,4,1,28.02,48.4,57.89,16,0,30
6555,694,1,4,9,1,24.06,59.62,70.0,17,0,32
6556,25,1,2,4,7,23.7,61.92,38.39,8,3,33
6557,156,3,4,5,4,26.86,65.22,55.92,5,15,12
6558,632,3,4,10,6,33.41,52.42,48.93,17,0,20
6559,1081,1,1,7,7,24.1,54.53,37.08,42,3,0
6560,19,4,2,3,1,30.76,52.1,45.25,10,0,38
6561,1216,3,4,4,7,33.33,67.32,54.05,14,0,38
6562,237,1,1,3,1,32.57,60.04,49.72,9,0,31
6563,277,3,4,3,3,33.14,49.74,33.96,15,21,16
6564,1250,2,2,6,4,36.86,63.61,26.57,19,0,24
6565,745,3,5,6,7,31.44,53.24,45.64,19,0,20
6566,552,3,1,5,4,24.61,49.42,45.94,39,4,4
6567,1176,4,3,4,5,31.16,52.39,22.68,44,1,0
6568,639,3,1,6,5,31.73,64.39,55.77,6,11,25
6569,237,4,1,10,7,27.73,55.39,44.28,34,3,4
6570,998,2,5,11,6,29.91,67.67,41.74,27,0,21
6571,55,1,2,5,4,28.48,69.72,42.47,44,0,2
6572,684,4,2,11,4,26.37,52.84,20.0,4,7,28
6573,109,3,2,2,4,37.29,68.48,37.23,38,0,0
6574,1207,3,3,3,3,27.28,49.29,53.75,27,1,15
6575,1221,4,5,4,3,28.54,52.41,56.61,9,13,29
6576,373,2,3,6,5,35.52,58.55,37.93,22,2,21
6577,973,1,4,2,4,34.31,59.99,45.08,12,2,39
6578,201,3,2,9,5,22.21,52.71,52.42,12,0,12
6579,849,2,1,10,7,32.06,70.94,66.54,5,0,11
6580,509,1,3,9,2,39.45,61.53,28.76,15,0,39
6581,275,1,1,1,7,28.44,52.58,36.69,6,18,21
6582,211,3,5,1,2,24.39,61.39,39.84,18,0,21
6583,504,4,2,11,7,27.7,55.99,39.51,35,0,0
6584,1141,3,1,2,1,27.84,67.18,46.95,18,0,17
6585,703,3,2,6,3,24.56,58.5,32.41,17,0,23
6586,42,3,2,11,5,32.07,67.78,33.63,18,0,18
6587,315,2,3,9,3,31.04,52.32,62.57,10,8,26
6588,788,4,2,7,3,24.82,49.2,36.28,7,0,18
6589,329,2,2,6,6,29.17,47.64,58.77,38,4,0
6590,1041,3,3,3,3,22.49,53.29,40.75,24,3,27
6591,283,4,1,3,5,30.17,51.2,34.47,7,9,16
6592,943,1,3,9,7,29.86,52.39,28.29,10,0,44
6593,258,4,1,9,3,26.36,64.53,20.0,0,21,19
6594,575,3,3,8,1,29.94,57.63,50.05,9,13,18
6595,574,4,5,10,6,24.42,60.92,38.85,9,11,14
6596,612,1,5,3,1,35.93,62.74,49.08,7,2,39
6597,1043,1,2,2,2,28.33,55.61,32.04,39,3,0
6598,837,4,2,4,2,32.95,64.98,33.74,26,0,25
6599,423,1,2,1,1,25.86,69.87,40.56,8,0,39
6600,758,2,5,8,2,32.74,52.59,32.29,19,3,21
6601,763,4,4,3,7,27.17,60.75,56.14,10,10,32
6602,1104,1,4,7,3,24.86,49.39,31.93,31,4,0
6603,424,1,1,6,1,40.0,74.58,50.59,44,0,0
6604,429,4,5,1,6,26.12,62.49,63.64,18,2,33
6605,204,2,5,2,7,29.0,56.76,20.0,12,0,39
6606,196,4,5,6,4,32.73,57.84,40.73,24,0,19
6607,728,1,5,5,7,29.99,62.67,29.97,14,0,40
6608,285,4,4,4,4,26.67,56.31,37.51,23,0,19
6609,196,1,3,1,3,33.3,67.48,42.24,9,0,32
6610,307,3,5,7,3,35.44,66.64,32.53,11,0,42
6611,14,4,1,6,7,33.13,57.08,25.06,10,3,40
6612,1169,4,5,8,7,35.11,62.94,34.46,15,0,36
6613,1081,1,5,7,7,29.01,61.71,48.57,13,0,14
6614,723,1,2,4,6,38.94,75.61,49.89,34,0,0
6615,780,1,1,9,3,30.55,51.34,42.6,9,0,7
6616,1233,1,2,1,4,28.16,58.55,25.26,18,1,15
6617,529,4,5,10,7,40.0,64.09,46.49,4,4,29
6618,798,1,3,3,7,29.35,62.25,39.85,12,4,5
6619,344,4,5,6,6,26.48,62.9,33.45,9,15,16
6620,209,2,1,3,1,27.66,47.56,41.75,11,1,9
6621,641,4,4,11,4,35.72,68.72,25.91,21,0,18
6622,252,1,3,11,5,28.79,48.06,37.93,36,0,3
6623,271,1,5,9,5,34.17,58.77,44.38,43,3,1
6624,920,2,5,3,2,26.8,44.21,38.52,23,4,15
6625,419,4,1,11,1,28.95,59.12,26.9,33,0,1
6626,795,2,5,11,1,32.83,68.78,37.84,38,1,0
6627,1234,4,1,2,2,25.25,45.43,65.6,35,0,4
6628,1099,1,5,10,4,30.33,62.51,68.4,28,4,22
6629,725,4,4,4,3,32.02,63.85,28.71,39,1,4
6630,433,1,3,11,3,31.17,55.69,40.48,35,0,3
6631,109,1,1,4,1,28.93,70.5,64.49,10,16,18
6632,641,3,1,2,5,30.87,63.26,31.49,25,4,19
6633,1071,3,1,7,3,25.69,62.47,65.56,38,0,0
6634,379,4,4,11,2,28.09,62.05,41.9,7,4,9
6635,1119,1,3,3,4,32.56,65.99,36.24,14,4,18
6636,958,2,1,2,1,30.46,54.2,26.28,11,7,32
6637,103,1,1,6,4,35.65,66.09,33.49,17,0,23
6638,892,2,4,1,6,29.94,55.21,52.74,19,1,25
6639,854,4,1,7,7,21.71,49.72,30.07,15,14,10
6640,1169,4,1,10,4,26.09,61.38,37.05,8,10,17
6641,1051,2,2,5,5,31.74,68.91,47.96,38,0,3
6642,530,2,3,4,7,38.84,61.78,60.96,14,0,34
6643,679,1,2,2,6,30.25,53.77,39.07,18,0,17
6644,989,4,4,3,5,32.22,67.1,64.91,9,2,36
6645,1105,1,1,8,6,26.13,55.16,61.36,16,0,39
6646,428,2,5,11,1,37.33,62.07,24.59,12,2,43
6647,822,3,4,2,4,31.94,43.31,56.99,14,0,14
6648,1185,3,5,8,2,28.23,54.78,46.69,36,0,0
6649,932,3,3,8,4,30.54,45.68,27.66,11,0,35
6650,1062,2,3,7,6,30.6,55.38,35.35,2,23,17
6651,511,1,3,4,5,39.13,73.24,41.33,9,3,42
6652,393,4,2,11,7,25.75,61.91,33.57,20,0,17
6653,713,2,3,1,4,29.99,60.85,46.92,25,0,18
6654,494,3,4,5,1,40.0,68.84,70.0,10,0,38
6655,1223,1,2,6,5,31.08,51.34,55.35,15,1,7
6656,1202,4,2,8,7,28.77,51.58,35.29,33,0,0
6657,547,4,3,9,6,40.0,64.69,54.83,8,8,25
6658,594,2,5,10,3,27.43,51.19,59.36,11,0,37
6659,389,2,3,11,1,32.79,45.26,26.63,38,0,0
6660,158,4,2,7,2,31.04,71.72,53.87,12,12,7
6661,1028,4,3,4,6,25.99,51.27,38.05,25,0,15
6662,167,3,3,10,4,38.25,61.62,25.91,9,1,11
6663,960,4,4,10,7,25.03,59.25,46.72,7,11,15
6664,409,2,1,9,3,22.52,59.32,31.39,36,0,3
6665,1227,1,3,4,2,26.12,56.29,67.0,10,0,6
6666,194,3,1,8,5,26.09,50.71,44.3,12,4,34
6667,235,3,2,7,1,38.53,69.75,61.48,13,0,36
6668,718,4,5,9,3,28.93,60.61,46.4,38,0,0
6669,1173,1,1,1,4,29.51,57.86,47.6,17,4,11
6670,1182,3,4,2,4,33.95,69.5,26.36,15,2,38
6671,816,2,2,9,5,30.99,47.42,57.98,5,3,10
6672,404,4,5,4,7,32.26,54.9,62.24,7,0,36
6673,893,2,4,1,2,31.83,67.7,37.31,3,17,17
6674,678,4,3,8,7,31.94,61.1,52.49,14,0,36
6675,68,3,1,9,1,26.53,58.97,45.49,20,1,25
6676,88,4,5,3,1,28.16,49.51,36.1,32,3,1
6677,217,1,1,9,7,38.8,63.61,68.24,12,0,37
6678,1,2,2,2,2,21.85,44.0,49.66,11,10,17
6679,1158,1,3,9,6,35.0,65.39,37.65,18,2,44
6680,140,2,3,8,2,31.91,54.59,63.99,13,10,10
6681,618,2,3,2,1,26.67,55.69,30.74,23,4,22
6682,133,4,3,10,3,26.68,54.5,38.68,9,0,13
6683,178,3,4,6,4,29.19,60.94,42.0,27,3,15
6684,810,3,2,3,4,22.27,59.9,51.79,12,2,11
6685,380,1,4,2,1,37.63,71.29,50.14,20,4,22
6686,908,4,3,11,6,33.13,70.61,42.85,18,11,10
6687,658,3,2,3,7,28.6,56.17,57.59,35,0,4
6688,450,2,5,8,5,34.35,60.57,46.46,23,0,24
6689,586,2,2,8,7,23.82,53.92,33.92,46,0,3
6690,463,4,3,6,3,27.76,52.38,36.17,22,3,20
6691,990,1,3,7,4,24.68,43.45,57.28,5,0,18
6692,1131,4,4,6,6,24.1,45.69,20.64,35,0,1
6693,122,1,2,6,7,30.87,65.28,46.28,6,12,12
6694,17,4,5,5,5,33.69,71.85,50.83,31,0,0
6695,1219,2,2,5,2,33.65,65.32,70.0,17,2,37
6696,327,4,1,3,6,30.33,44.11,26.82,14,0,13
6697,318,3,5,11,5,29.74,63.49,44.31,21,4,26
6698,809,3,5,8,3,26.3,54.13,34.21,15,0,37
6699,503,4,5,9,3,24.96,44.47,66.11,8,0,9
6700,119,1,4,7,1,33.57,60.78,51.96,16,0,37
6701,710,1,2,6,1,33.5,56.07,54.11,14,0,14
6702,45,2,3,10,4,30.24,61.77,37.68,14,0,16
6703,314,2,4,8,6,37.62,69.05,44.74,5,9,31
6704,1202,1,2,7,6,25.79,60.67,43.34,36,0,0
6705,418,4,5,5,6,30.35,60.18,63.97,35,4,1
6706,556,2,4,7,2,31.38,51.49,61.27,6,3,38
6707,1101,1,1,9,7,29.28,71.07,35.67,12,3,41
6708,326,1,4,1,6,31.0,57.54,48.96,5,10,26
6709,515,4,2,3,2,33.3,68.18,47.51,14,18,8
6710,214,3,4,6,2,22.85,55.1,29.09,13,1,43
6711,74,1,5,1,4,33.98,62.99,50.43,10,0,9
6712,509,2,1,5,2,28.82,62.48,20.0,14,0,10
6713,332,4,3,7,7,29.99,66.83,47.07,9,0,37
6714,1116,4,3,10,3,34.18,67.07,58.67,19,3,39
6715,688,4,3,1,2,40.0,67.75,56.43,38,4,0
6716,657,3,2,4,3,32.67,56.77,40.22,38,0,0
6717,1028,3,2,2,7,22.13,50.96,59.06,8,0,10
6718,1161,2,5,5,3,24.84,53.53,34.79,19,14,6
6719,1254,2,3,10,2,30.24,58.88,49.24,20,0,23
6720,600,4,1,11,7,25.81,58.56,40.21,20,1,19
6721,1076,2,2,7,3,34.23,69.79,65.57,12,0,40
6722,325,1,2,5,4,28.67,57.67,21.0,40,0,1
6723,992,3,1,6,3,30.8,55.01,25.0,35,0,0
6724,717,4,3,2,6,31.14,57.5,63.08,35,0,0
6725,723,4,3,11,6,33.11,67.57,32.21,4,12,30
6726,277,1,1,8,2,31.43,63.1,43.59,7,6,29
6727,536,1,5,5,6,29.73,59.06,69.92,5,14,31
6728,152,1,1,3,2,21.23,46.1,36.59,8,10,15
6729,955,1,3,5,4,28.01,50.89,20.0,10,0,39
6730,259,4,4,2,6,23.56,57.65,42.16,30,0,0
6731,324,3,1,8,4,32.72,58.96,60.48,37,1,3
6732,1017,3,5,6,5,31.16,48.63,20.19,37,0,1
6733,869,1,4,6,1,29.76,64.65,52.47,28,0,17
6734,1191,2,1,2,2,36.17,68.75,32.62,38,0,0
6735,688,4,3,2,4,26.1,47.54,20.66,11,2,11
6736,310,3,3,2,2,33.77,48.38,32.49,6,11,20
6737,803,1,4,4,2,25.64,55.98,37.32,27,0,19
6738,1080,2,5,4,4,21.73,48.03,43.37,4,14,15
6739,620,2,3,11,2,28.89,46.84,27.93,26,0,16
6740,473,1,1,11,3,33.59,51.12,39.54,18,4,43
6741,461,4,4,11,4,26.21,66.15,51.0,10,10,11
6742,814,3,4,6,4,39.86,71.81,57.26,36,0,0
6743,846,2,2,3,2,26.38,63.29,52.18,21,4,20
6744,1164,3,3,7,2,25.54,62.93,36.09,40,3,0
6745,667,3,5,8,2,27.38,60.32,50.76,5,13,26
6746,262,2,5,9,4,23.59,52.26,42.23,20,1,25
6747,355,1,2,4,2,33.97,49.49,35.62,12,0,13
6748,770,2,3,2,3,33.16,51.42,47.39,10,3,5
6749,180,2,1,2,7,25.25,46.12,56.39,36,4,1
6750,66,4,2,3,6,28.82,61.5,42.75,18,1,11
6751,820,3,1,3,7,30.93,67.78,70.0,10,9,24
6752,171,1,1,6,1,34.27,65.79,45.96,16,0,13
6753,474,3,1,7,7,28.52,52.04,64.54,35,4,0
6754,534,2,3,2,6,26.18,60.1,34.98,20,0,20
6755,1130,1,5,2,4,30.19,67.0,24.65,10,0,37
6756,439,1,1,2,5,26.15,56.28,48.04,18,0,20
6757,835,1,5,4,6,26.51,50.62,55.85,10,6,27
6758,227,1,1,5,7,32.89,53.28,63.35,12,3,42
6759,442,4,2,3,3,31.36,66.66,46.26,18,0,23
6760,396,1,4,3,4,25.37,51.4,67.69,13,0,35
6761,728,2,4,7,1,29.14,67.8,49.49,20,0,26
6762,84,4,3,7,6,29.89,71.8,41.42,16,0,34
6763,1037,2,2,2,7,30.69,55.65,63.02,11,8,34
6764,693,2,5,3,6,31.52,67.58,32.04,3,7,27
6765,493,3,1,3,7,26.01,41.55,61.19,39,0,0
6766,1143,1,5,7,4,30.43,55.84,34.76,15,0,36
6767,970,1,3,9,7,32.51,62.88,48.48,22,1,18
6768,353,2,2,6,5,27.22,49.1,27.15,2,11,21
6769,1081,1,4,2,7,36.5,68.47,38.52,11,13,30
6770,40,4,3,1,6,21.59,54.14,68.42,14,0,13
6771,640,3,2,6,2,30.75,52.41,36.1,21,1,25
6772,173,1,5,9,1,27.98,51.57,32.44,40,3,4
6773,259,1,5,11,7,33.96,52.94,35.23,19,2,18
6774,517,4,2,11,4,27.85,52.65,33.33,24,0,13
6775,730,3,2,11,5,26.51,63.74,20.0,16,0,41
6776,523,4,4,1,7,29.01,58.45,25.72,17,0,36
6777,839,2,4,11,2,31.19,57.06,56.73,10,11,32
6778,117,2,5,3,6,24.32,46.37,64.36,13,8,10
6779,184,1,3,3,4,27.82,58.73,41.49,11,4,17
6780,1139,3,5,10,3,29.29,73.05,60.5,12,0,14
6781,162,2,3,11,5,33.05,59.1,34.65,4,7,27
6782,543,4,3,3,1,30.4,60.08,37.04,41,2,0
6783,1260,2,4,10,7,26.8,53.34,39.36,12,0,14
6784,839,2,5,4,2,33.99,56.59,20.08,15,0,35
6785,1089,4,3,6,4,22.1,47.1,47.6,18,1,27
6786,1093,1,5,5,3,31.57,49.29,48.02,20,0,20
6787,447,3,1,7,1,37.51,57.76,60.62,9,6,32
6788,416,1,2,11,6,30.49,61.62,43.88,21,0,21
6789,532,4,5,10,1,33.16,70.77,55.48,14,1,43
6790,441,2,2,3,1,25.11,67.21,30.73,7,0,17
6791,738,3,1,11,7,32.74,60.15,33.03,6,0,32
6792,464,1,1,3,3,27.57,60.24,46.64,9,10,19
6793,396,4,1,8,7,22.71,50.4,40.46,27,2,24
6794,711,2,1,8,6,28.32,57.04,36.82,36,2,0
6795,395,2,5,2,5,38.64,60.03,32.44,38,3,0
6796,326,1,2,8,1,30.56,52.13,44.67,20,0,16
6797,1114,4,2,2,1,27.2,46.67,31.41,9,0,17
6798,750,2,1,5,3,29.09,44.8,44.98,31,0,0
6799,1093,2,1,4,4,27.56,50.27,33.38,9,17,17
6800,1189,3,3,5,7,29.91,71.44,52.85,5,23,25
6801,642,2,1,11,7,30.04,59.31,23.46,37,2,0
6802,214,1,1,2,6,40.0,70.46,49.59,11,20,17
6803,369,4,3,10,6,31.02,63.58,48.47,5,0,14
6804,49,4,2,4,1,38.72,62.6,32.93,14,0,41
6805,1076,3,4,2,1,30.61,64.43,45.47,25,4,19
6806,133,4,4,5,4,30.45,47.88,24.31,46,3,0
6807,999,1,1,6,3,28.73,61.1,60.49,8,11,11
6808,786,2,4,7,4,28.37,51.61,45.94,4,7,30
6809,1189,3,1,9,2,25.09,43.46,52.01,11,0,8
6810,373,4,2,8,5,26.06,45.12,29.83,9,17,19
6811,479,3,4,6,1,27.7,52.81,45.3,8,20,14
6812,832,3,4,11,7,33.17,57.64,31.57,18,2,34
6813,650,4,4,7,3,26.6,55.39,57.23,34,0,1
6814,682,3,5,9,6,24.5,53.2,40.47,6,18,18
6815,688,4,3,11,5,29.08,60.86,42.96,42,0,0
6816,82,1,2,8,1,34.13,51.37,63.68,6,14,29
6817,87,4,2,1,2,25.24,50.51,43.13,11,0,12
6818,225,2,1,9,3,23.91,49.16,24.07,4,6,28
6819,16,4,3,6,5,27.47,58.55,35.02,9,22,11
6820,822,2,4,6,5,26.71,53.04,48.29,37,0,0
6821,163,3,2,4,5,34.59,63.22,42.17,14,0,41
6822,514,4,1,8,2,25.82,49.88,37.06,27,0,18
6823,350,2,3,3,6,32.62,66.69,34.48,23,2,18
6824,681,4,5,5,2,36.46,69.63,49.78,11,2,8
6825,1115,4,4,9,4,28.63,48.69,39.09,40,0,1
6826,181,4,4,8,6,31.48,74.48,40.94,21,0,24
6827,743,1,1,2,6,30.1,61.63,36.49,12,2,28
6828,660,2,2,3,4,28.57,50.92,24.51,7,10,25
6829,1212,1,1,10,1,24.06,52.41,28.87,27,3,18
6830,493,1,5,10,2,32.76,50.53,26.65,17,4,32
6831,923,2,4,4,6,32.02,56.24,36.81,33,1,0
6832,128,4,5,2,7,27.39,68.54,31.22,13,0,40
6833,565,1,5,2,6,28.17,44.52,37.4,27,4,15
6834,1210,1,5,7,6,39.6,57.34,40.13,11,0,36
6835,550,1,5,1,1,27.83,67.66,56.62,14,14,19
6836,453,4,4,2,2,26.0,54.8,54.3,7,6,30
6837,471,1,2,10,1,27.72,53.82,38.47,40,1,0
6838,988,3,3,5,6,26.97,44.41,51.42,6,21,14
6839,738,2,4,9,4,34.47,63.73,36.79,14,0,35
6840,224,3,1,5,4,39.41,72.15,42.56,8,17,16
6841,154,4,4,8,6,35.0,63.21,33.69,6,15,18
6842,560,1,1,9,1,33.33,65.37,31.42,39,0,4
6843,351,2,3,5,3,37.4,66.12,61.2,23,0,22
6844,1170,1,4,8,5,21.33,59.53,34.34,11,0,17
6845,349,4,1,1,7,31.46,62.0,46.01,9,13,17
6846,182,2,4,9,1,33.94,65.0,36.07,44,0,4
6847,637,3,5,4,4,31.36,59.58,69.23,16,0,34
6848,1018,2,4,9,4,26.24,43.51,41.0,25,4,23
6849,179,1,2,7,2,37.57,60.17,47.52,8,13,14
6850,1063,2,3,2,6,31.62,67.35,40.08,12,16,11
6851,772,4,2,10,4,32.76,52.66,70.0,18,4,30
6852,894,4,2,11,5,33.93,52.27,42.0,15,0,37
6853,1027,2,2,9,6,40.0,71.21,45.73,38,0,2
6854,1016,4,2,4,3,33.55,59.39,30.38,14,0,34
6855,64,4,5,1,7,31.97,58.12,24.71,25,1,19
6856,29,4,1,10,1,37.0,55.83,42.57,23,0,18
6857,372,3,4,3,7,22.38,50.14,29.26,17,3,44
6858,97,1,5,11,4,29.83,52.91,34.01,11,4,9
6859,1226,4,5,11,7,34.6,57.76,33.56,18,0,42
6860,993,2,5,9,3,24.63,50.31,63.27,36,0,0
6861,21,4,3,2,2,28.46,54.38,40.69,22,0,25
6862,735,3,2,9,5,34.16,69.55,53.12,5,6,23
6863,1125,2,5,9,5,28.72,55.54,27.69,39,0,3
6864,1070,1,1,2,7,34.75,56.36,27.64,3,16,21
6865,66,2,2,2,4,27.34,54.86,36.42,28,3,21
6866,603,2,5,11,3,31.48,49.9,41.72,38,0,0
6867,1187,2,5,4,5,32.2,53.44,28.81,12,1,15
6868,1134,2,4,3,7,32.88,64.12,33.49,9,0,36
6869,338,4,3,2,5,27.04,49.54,35.64,13,0,12
6870,123,1,5,5,3,34.58,65.76,56.38,18,4,40
6871,447,4,2,2,5,32.86,71.74,67.98,15,13,19
6872,611,3,5,1,7,29.02,43.2,31.33,34,0,4
6873,671,3,2,10,7,35.62,63.55,49.96,13,2,36
6874,615,2,4,5,7,26.47,64.77,23.03,8,20,12
6875,897,4,1,9,1,30.32,69.9,51.72,5,6,29
6876,281,4,3,10,2,37.98,63.73,31.31,13,4,37
6877,1067,1,2,6,6,24.99,55.26,37.78,9,18,13
6878,596,1,5,4,3,27.03,63.04,37.86,28,0,22
6879,703,1,5,11,5,27.0,44.44,50.65,25,0,14
6880,1075,4,5,2,6,22.74,59.33,60.29,14,0,4
6881,210,1,5,7,1,33.12,67.93,44.16,16,18,15
6882,126,1,1,7,1,28.82,49.32,54.64,14,1,39
6883,492,1,2,11,3,26.84,60.73,44.94,36,0,0
6884,960,2,1,10,3,33.36,58.08,48.3,9,14,17
6885,970,3,5,10,2,26.54,64.11,37.2,8,9,34
6886,581,3,5,8,4,24.72,63.9,39.65,15,21,11
6887,777,4,3,5,4,23.56,60.5,36.73,9,0,5
6888,258,4,4,9,1,30.38,63.85,24.8,11,14,16
6889,1211,2,3,9,3,28.1,59.34,39.97,4,18,16
6890,230,3,4,3,7,27.21,55.78,28.17,7,6,27
6891,189,1,1,8,7,34.83,66.32,48.03,18,0,21
6892,10,1,3,5,1,27.7,55.91,25.34,38,0,0
6893,1137,4,1,2,1,24.39,46.09,36.57,26,4,26
6894,1099,3,1,11,1,36.99,77.28,25.49,9,0,37
6895,676,4,1,9,2,32.44,66.7,44.68,6,2,14
6896,502,4,2,8,5,34.35,65.77,49.74,22,1,20
6897,85,1,3,7,5,31.54,64.72,32.88,6,10,27
6898,49,1,4,11,1,31.63,63.91,42.19,40,4,1
6899,838,3,1,11,1,32.04,75.94,20.1,8,6,27
6900,1008,4,3,3,5,28.35,58.1,36.8,34,4,0
6901,689,2,5,11,4,30.62,58.67,46.57,14,0,9
6902,387,3,3,6,7,25.71,43.52,40.7,15,0,34
6903,970,4,4,6,7,33.22,60.99,43.26,37,0,3
6904,1006,3,2,3,7,29.92,50.28,36.3,32,0,2
6905,218,3,5,9,7,26.25,53.05,28.22,7,3,9
6906,1005,3,3,7,1,27.4,59.79,36.45,12,0,11
6907,1253,2,4,5,3,39.29,62.84,52.03,3,7,32
6908,255,2,1,8,2,27.21,58.5,64.74,13,4,31
6909,236,1,4,11,2,28.88,60.38,31.01,12,0,40
6910,1050,1,3,6,1,26.97,51.01,56.59,14,4,11
6911,271,4,3,10,2,30.38,63.18,56.23,12,11,26
6912,123,3,4,10,6,36.01,67.22,35.57,35,0,0
6913,656,4,5,6,4,33.67,56.87,39.33,25,0,23
6914,259,1,5,9,7,37.68,54.79,33.81,15,0,45
6915,948,2,4,10,3,22.12,45.25,38.99,7,12,19
6916,47,1,2,11,2,32.18,53.93,42.41,16,0,14
6917,863,4,4,6,7,33.87,55.06,65.59,11,0,9
6918,525,1,2,7,7,29.63,72.87,59.15,8,11,28
6919,888,4,5,7,6,24.32,45.16,50.1,9,3,38
6920,208,4,1,7,1,27.86,59.09,26.75,4,20,24
6921,747,4,2,2,5,25.48,58.52,38.7,14,2,31
6922,149,4,3,7,6,37.88,62.19,32.88,7,0,36
6923,438,1,1,8,5,32.84,55.64,38.3,33,4,3
6924,155,4,5,8,6,29.85,63.07,35.41,9,2,36
6925,1113,4,2,8,4,24.47,48.15,50.29,18,0,19
6926,358,3,4,11,2,25.43,56.68,51.55,24,0,14
6927,1197,4,5,10,2,32.52,76.7,58.47,18,0,42
6928,1240,1,4,11,7,22.93,53.13,31.62,35,0,0
6929,456,4,3,7,7,27.23,57.59,62.86,13,7,26
6930,776,2,3,7,1,34.29,77.99,23.79,8,1,11
6931,629,2,3,6,2,35.01,59.29,60.12,4,10,29
6932,1222,4,1,3,1,28.79,50.73,37.84,30,1,2
6933,832,2,1,3,6,25.3,56.4,43.77,20,3,22
6934,486,2,2,4,1,29.81,61.85,63.84,12,10,33
6935,533,1,3,2,5,35.87,58.52,45.11,15,14,14
6936,200,3,5,7,7,21.58,47.1,30.17,35,0,0
6937,371,2,2,8,4,34.09,58.05,39.69,6,1,5
6938,1014,2,2,7,7,26.72,58.52,62.69,11,3,12
6939,853,3,3,3,2,22.04,58.49,29.03,8,19,17
6940,248,3,3,5,1,22.5,51.88,36.58,41,0,2
6941,788,2,2,3,1,38.05,71.56,50.94,11,9,15
6942,264,4,4,10,6,28.21,59.97,54.67,6,2,5
6943,1082,2,4,6,6,35.11,69.12,38.09,7,4,24
6944,31,4,3,5,1,33.34,55.54,24.95,18,0,22
6945,605,4,5,1,5,28.36,53.52,39.93,22,0,20
6946,502,4,5,9,7,30.1,74.95,61.83,20,2,22
6947,1107,3,2,11,4,28.07,60.67,37.38,5,8,27
6948,886,2,1,10,6,27.75,63.56,36.82,14,4,8
6949,549,2,4,4,1,30.96,49.06,48.58,20,1,23
6950,839,1,3,1,7,34.57,67.12,53.8,11,9,32
6951,1116,3,2,5,7,24.58,66.09,47.42,22,0,25
6952,848,1,3,5,1,25.28,48.9,53.75,27,4,22
6953,614,1,1,6,5,21.29,52.95,54.28,15,3,12
6954,412,4,2,8,6,34.65,67.45,27.77,13,3,37
6955,432,3,4,1,6,32.71,63.72,42.47,41,0,0
6956,678,1,4,4,1,31.56,58.38,47.62,44,0,4
6957,159,2,4,4,6,29.88,57.23,30.93,36,2,0
6958,14,1,2,10,1,29.61,74.1,58.36,40,0,1
6959,373,3,1,9,5,27.26,59.75,46.54,24,0,25
6960,225,2,1,5,4,31.1,59.38,64.58,20,0,20
6961,1096,2,4,3,6,27.62,42.65,34.2,19,13,15
6962,511,2,5,9,7,23.39,51.7,38.58,17,0,40
6963,603,4,1,11,2,30.76,65.37,56.76,8,0,41
6964,216,2,1,10,3,27.59,52.68,22.3,16,1,43
6965,988,4,2,7,3,29.22,56.15,58.3,7,0,14
6966,1243,4,5,1,7,29.0,51.21,32.58,12,0,14
6967,840,1,3,7,7,29.99,59.24,41.71,12,4,12
6968,727,1,5,9,3,30.55,55.03,34.97,3,19,13
6969,1244,2,3,9,1,28.25,51.77,37.97,25,0,26
6970,554,3,4,10,2,21.43,41.07,57.57,12,1,5
6971,1066,2,5,6,4,22.87,46.84,31.51,22,0,19
6972,676,1,3,7,1,37.21,59.96,69.61,24,3,15
6973,873,2,2,8,6,32.81,69.92,24.3,8,11,29
6974,283,1,1,11,4,26.37,67.22,61.02,10,0,39
6975,1082,2,5,11,4,33.72,60.97,44.56,8,12,20
6976,834,3,1,1,1,24.53,55.6,43.85,12,5,27
6977,537,2,3,10,4,25.84,58.46,68.74,6,9,33
6978,1096,3,1,4,3,20.28,44.28,64.04,33,4,0
